"ID","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","TrapDate","BranchNum","Group","NodeOrder","Direction","Migration"
143,"3DD.00775E1839",7/14/2016 10:00:00,7/14/2016 14:52:39,"LGRLDR","GRA",1,1,1,1,,7/14/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
144,"3DD.00775E1839",3/15/2017 13:42:30,3/15/2017 13:42:30,"IR1","IR1",1,1,1,1,,7/14/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
145,"3DD.00775E1839",3/29/2017 11:01:04,3/29/2017 11:01:04,"BSC","BSCA0",1,1,1,1,,7/14/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
146,"3DD.00775E1839",3/29/2017 11:58:51,3/29/2017 11:58:51,"BSC","BSCB0",1,1,0,1,,7/14/2016 0:00:00,"11","ImnahaRiver",4.00,"Down","Downstream"
147,"3DD.00775E2829",7/14/2016 10:00:00,7/15/2016 7:45:45,"LGRLDR","GRA",1,1,1,1,,7/14/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
148,"3DD.00775E2EA6",7/14/2016 10:00:00,7/14/2016 10:26:11,"LGRLDR","GRA",1,1,1,1,,7/14/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
149,"3DD.00773DBE82",7/15/2016 10:00:00,7/15/2016 10:53:07,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
150,"3DD.00773DBE82",2/22/2017 9:00:00,2/22/2017 9:00:00,"ASOTIC","ASOTIC",1,1,1,1,,7/15/2016 0:00:00,"5","Asotin",4.00,"Up","Upstream"
151,"3DD.00775D0D14",7/15/2016 10:00:00,7/15/2016 14:15:37,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
152,"3DD.00775D0E74",7/15/2016 10:00:00,7/15/2016 11:44:51,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
153,"3DD.00775D0E74",5/4/2017 13:56:51,5/5/2017 11:00:00,"LOOH","LOOKGC",1,1,1,1,,7/15/2016 0:00:00,"17","LookingGlass",2.00,"Up","Upstream"
154,"3DD.00775D0E74",6/11/2017 5:16:00,6/11/2017 5:16:00,"LGR","GRA",1,1,0,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Down","Downstream"
155,"3DD.00775D1313",7/15/2016 10:00:00,7/16/2016 10:43:51,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
156,"3DD.00775D1313",2/26/2017 9:17:33,2/26/2017 9:17:33,"UGR","UGR",1,1,1,1,,7/15/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
157,"3DD.00775D1313",3/16/2017 2:28:55,3/16/2017 2:28:55,"CCW","CCWA0",1,1,1,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
158,"3DD.00775D1313",3/16/2017 2:29:26,3/16/2017 2:29:26,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
159,"3DD.00775D1313",3/16/2017 2:29:55,3/16/2017 2:30:56,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
160,"3DD.00775D1313",3/16/2017 2:31:00,3/16/2017 2:31:00,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
161,"3DD.00775D1313",3/16/2017 2:32:07,3/16/2017 2:46:50,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
162,"3DD.00775D1313",3/16/2017 2:46:53,3/16/2017 2:46:53,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
163,"3DD.00775D1313",3/16/2017 2:47:50,3/16/2017 2:49:05,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
164,"3DD.00775D1313",3/16/2017 2:50:20,3/16/2017 2:50:20,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
165,"3DD.00775D1313",3/16/2017 2:50:46,3/16/2017 3:05:11,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
166,"3DD.00775D1313",3/16/2017 3:06:56,3/16/2017 3:06:56,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
167,"3DD.00775D1313",3/16/2017 3:07:50,3/16/2017 3:25:13,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
168,"3DD.00775D1313",3/16/2017 3:29:02,3/16/2017 3:29:02,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
169,"3DD.00775D1313",3/16/2017 3:30:53,3/16/2017 3:30:53,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
170,"3DD.00775D1313",3/16/2017 3:32:08,3/16/2017 3:32:08,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
171,"3DD.00775D1313",3/16/2017 3:32:13,3/16/2017 3:34:08,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
172,"3DD.00775D1313",3/16/2017 3:36:01,3/16/2017 3:37:37,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
173,"3DD.00775D1313",3/16/2017 3:38:06,3/16/2017 3:38:06,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
174,"3DD.00775D1313",3/16/2017 3:45:12,3/16/2017 3:45:12,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
175,"3DD.00775D1313",3/16/2017 3:56:10,3/16/2017 3:56:10,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
176,"3DD.00775D1313",3/16/2017 4:58:34,3/16/2017 4:58:34,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
177,"3DD.00775D1313",3/16/2017 5:31:24,3/16/2017 5:31:24,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
178,"3DD.00775D1313",3/16/2017 5:31:58,3/16/2017 5:33:38,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
179,"3DD.00775D1313",3/16/2017 8:21:50,3/16/2017 8:21:50,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
180,"3DD.00775D1313",3/16/2017 8:22:17,3/16/2017 8:22:17,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
181,"3DD.00775D1313",3/16/2017 8:23:13,3/16/2017 8:23:13,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
182,"3DD.00775D1313",3/16/2017 8:23:27,3/16/2017 8:23:27,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
183,"3DD.00775D1313",3/16/2017 8:24:18,3/16/2017 8:24:18,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
184,"3DD.00775D1313",3/16/2017 8:24:27,3/16/2017 8:24:27,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
185,"3DD.00775D1313",3/16/2017 8:25:18,3/16/2017 8:25:18,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
186,"3DD.00775D1313",3/16/2017 8:25:27,3/16/2017 8:25:27,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
187,"3DD.00775D1313",3/16/2017 8:26:18,3/16/2017 8:26:18,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
188,"3DD.00775D1313",3/16/2017 8:26:35,3/16/2017 8:55:12,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
189,"3DD.00775D1313",3/16/2017 8:57:51,3/16/2017 8:57:51,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
190,"3DD.00775D1313",3/16/2017 8:57:56,3/16/2017 8:57:56,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
191,"3DD.00775D1313",3/16/2017 8:58:51,3/16/2017 8:58:51,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
192,"3DD.00775D1313",3/16/2017 8:59:06,3/16/2017 8:59:06,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
193,"3DD.00775D1313",3/16/2017 18:29:02,3/16/2017 18:29:02,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
194,"3DD.00775D1313",3/16/2017 18:29:38,3/16/2017 18:29:38,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
195,"3DD.00775D1313",3/16/2017 18:30:05,3/16/2017 18:30:05,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
196,"3DD.00775D1313",3/16/2017 18:31:45,3/16/2017 18:31:45,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
197,"3DD.00775D1313",3/16/2017 18:34:55,3/16/2017 18:34:55,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
198,"3DD.00775D1313",3/16/2017 18:35:10,3/16/2017 18:35:10,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
199,"3DD.00775D1313",3/16/2017 18:36:19,3/16/2017 18:36:19,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
200,"3DD.00775D1313",3/16/2017 18:36:31,3/16/2017 18:37:31,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
201,"3DD.00775D1313",3/16/2017 18:37:50,3/16/2017 18:37:50,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
202,"3DD.00775D1313",3/16/2017 18:38:45,3/16/2017 18:38:45,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
203,"3DD.00775D1313",3/16/2017 18:39:16,3/16/2017 18:39:16,"CCW","CCWA0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
204,"3DD.00775D1313",3/16/2017 18:39:45,3/16/2017 18:39:45,"CCW","CCWB0",1,1,0,1,,7/15/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
205,"3DD.00775D1313",3/17/2017 0:00:00,3/17/2017 0:00:00,"CATHEW","CATHEW",1,1,1,1,,7/15/2016 0:00:00,"19","GrandeRonde",5.00,"Up","Upstream"
206,"3DD.00775D13AD",7/15/2016 10:00:00,7/15/2016 10:40:46,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
207,"3DD.00775D13AD",3/6/2017 16:11:15,3/6/2017 16:11:15,"UGR","UGR",1,1,1,1,,7/15/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
208,"3DD.00775D203C",7/15/2016 10:00:00,7/15/2016 10:29:32,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
209,"3DD.00775D2240",7/15/2016 9:30:11,7/15/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
210,"3DD.00775D2539",7/15/2016 10:00:00,7/15/2016 11:05:04,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
211,"3DD.00775D2C6C",7/15/2016 9:50:13,7/15/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
212,"3DD.00775D2C6C",2/10/2017 15:07:22,2/10/2017 15:07:22,"ACM","ACMA0",1,1,1,1,,7/15/2016 0:00:00,"5","Asotin",3.00,"Up","Upstream"
213,"3DD.00775D32DF",7/15/2016 9:27:19,7/15/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
214,"3DD.00775D48FA",7/15/2016 10:00:00,7/15/2016 13:39:02,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
215,"3DD.00775D48FA",3/2/2017 21:21:04,3/2/2017 21:21:04,"UGR","UGR",1,1,1,1,,7/15/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
216,"3DD.00775D68DC",7/15/2016 10:00:00,7/15/2016 11:05:24,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
217,"3DD.00775D68DC",3/4/2017 4:45:45,3/4/2017 4:45:45,"WR1","WR1",1,1,1,1,,7/15/2016 0:00:00,"18","Wallowa",2.00,"Up","Upstream"
218,"3DD.00775D7CFE",7/15/2016 9:59:02,7/24/2016 17:10:44,"GRA","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
219,"3DD.00775D90F2",7/15/2016 10:00:00,7/15/2016 14:10:48,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
220,"3DD.00775D9382",7/15/2016 10:00:00,7/15/2016 13:50:37,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
221,"3DD.00775DCB15",7/15/2016 9:43:39,7/15/2016 10:39:55,"GRA","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
222,"3DD.00775DEEA0",7/15/2016 9:27:18,7/15/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
223,"3DD.00775DF403",7/15/2016 10:00:00,7/21/2016 12:46:44,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
224,"3DD.00775E0255",7/15/2016 10:00:00,7/20/2016 17:20:46,"LGRLDR","GRA",1,1,1,1,,7/15/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
225,"3DD.00775D60DE",7/18/2016 10:00:00,7/18/2016 15:46:40,"LGRLDR","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
226,"3DD.00775DA4B0",7/18/2016 10:00:00,7/18/2016 14:00:04,"LGRLDR","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
227,"3DD.00775DA4B0",4/6/2017 21:25:35,4/6/2017 21:36:37,"COC","COCB0",1,1,1,1,,7/18/2016 0:00:00,"10","CowCreek",2.00,"Up","Upstream"
228,"3DD.00775DA4B0",4/6/2017 21:42:43,4/6/2017 21:42:43,"COC","COCA0",1,1,1,1,,7/18/2016 0:00:00,"10","CowCreek",3.00,"Up","Upstream"
229,"3DD.00775DA4B0",4/6/2017 22:18:35,4/6/2017 22:38:46,"COC","COCB0",1,1,0,1,,7/18/2016 0:00:00,"10","CowCreek",2.00,"Down","Upstream"
230,"3DD.00775DA4B0",5/11/2017 21:25:07,5/11/2017 21:25:07,"COC","COCA0",1,1,0,1,,7/18/2016 0:00:00,"10","CowCreek",3.00,"Up","Upstream"
231,"3DD.00775DA4B0",5/11/2017 21:25:18,5/11/2017 21:25:18,"COC","COCB0",1,1,0,1,,7/18/2016 0:00:00,"10","CowCreek",2.00,"Down","Downstream"
232,"3DD.00775DA688",7/18/2016 10:00:00,7/18/2016 15:26:32,"LGRLDR","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
233,"3DD.00775DA688",2/19/2017 12:47:43,3/14/2017 12:47:43,"IR2","IR2",1,1,1,1,,7/18/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
234,"3DD.00775DA688",4/5/2017 17:21:28,4/5/2017 17:21:28,"IR3","IR3B0",1,1,1,1,,7/18/2016 0:00:00,"11","ImnahaRiver",4.00,"Up","Upstream"
235,"3DD.00775DA688",4/5/2017 17:22:18,4/5/2017 17:22:18,"IR3","IR3A0",1,1,1,1,,7/18/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
236,"3DD.00775DA734",7/18/2016 8:36:41,7/18/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
237,"3DD.00775DA734",3/9/2017 11:06:00,3/9/2017 11:06:00,"USI","USI",1,1,1,1,,7/18/2016 0:00:00,"26","UpperSalmon",3.00,"Up","Upstream"
238,"3DD.00775DA734",3/27/2017 18:58:45,3/27/2017 18:58:56,"VC2","VC2",1,1,1,1,,7/18/2016 0:00:00,"26","UpperSalmon",4.00,"Up","Upstream"
239,"3DD.00775DA734",3/28/2017 14:44:44,4/2/2017 21:45:45,"VC1","VC1",1,1,1,1,,7/18/2016 0:00:00,"26","UpperSalmon",5.00,"Up","Upstream"
240,"3DD.00775DFE64",7/18/2016 10:00:00,7/18/2016 17:00:31,"LGRLDR","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
241,"3DD.00775E01E3",7/18/2016 9:37:55,7/18/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
242,"3DD.00775E01E3",4/18/2017 22:50:40,4/18/2017 22:50:40,"WR1","WR1",1,1,1,1,,7/18/2016 0:00:00,"18","Wallowa",2.00,"Up","Upstream"
243,"3DD.00775E2F2D",7/18/2016 10:00:00,7/18/2016 15:25:21,"LGRLDR","GRA",1,1,1,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
244,"3DD.00775E2F2D",2/17/2017 10:29:22,2/17/2017 10:29:22,"WR1","WR1",1,1,1,1,,7/18/2016 0:00:00,"18","Wallowa",2.00,"Up","Upstream"
245,"3DD.00775E2F2D",5/21/2017 5:25:00,5/21/2017 5:25:00,"LGR","GRA",1,1,0,1,,7/18/2016 0:00:00,"NA","NA",1.00,"Down","Downstream"
246,"3DD.00775D3036",7/19/2016 10:00:00,7/19/2016 10:47:20,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
247,"3DD.00775D59C9",7/19/2016 10:00:00,7/19/2016 10:40:50,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
248,"3DD.00775D59C9",9/28/2016 0:21:49,9/28/2016 0:21:50,"IR1","IR1",1,1,1,1,,7/19/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
249,"3DD.00775D59C9",9/28/2016 3:46:13,9/28/2016 3:46:13,"IR2","IR2",1,1,1,1,,7/19/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
250,"3DD.00775D59C9",3/10/2017 0:26:29,3/10/2017 0:26:29,"IR1","IR1",1,1,0,1,,7/19/2016 0:00:00,"11","ImnahaRiver",2.00,"Down","Upstream"
251,"3DD.00775D59C9",3/10/2017 5:40:31,3/10/2017 5:40:31,"IR2","IR2",1,1,0,1,,7/19/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
252,"3DD.00775D59C9",3/15/2017 13:14:44,3/15/2017 13:14:44,"BSC","BSCB0",1,1,1,1,,7/19/2016 0:00:00,"11","ImnahaRiver",4.00,"Up","Upstream"
253,"3DD.00775D59C9",3/15/2017 14:16:52,3/15/2017 14:16:52,"BSC","BSCA0",1,1,1,1,,7/19/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
254,"3DD.00775D61E1",7/19/2016 10:00:00,7/19/2016 10:45:15,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
255,"3DD.00775D8C3A",7/19/2016 10:00:00,7/19/2016 14:17:10,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
256,"3DD.00775D8C3A",3/2/2017 2:23:15,3/2/2017 2:23:15,"IR1","IR1",1,1,1,1,,7/19/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
257,"3DD.00775D8C3A",4/1/2017 12:00:00,4/1/2017 12:00:00,"LSHEEF","LSHEEF",1,1,1,1,,7/19/2016 0:00:00,"11","ImnahaRiver",4.00,"Up","Upstream"
258,"3DD.00775DA4CF",7/19/2016 8:35:02,7/21/2016 8:20:50,"GRA","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
259,"3DD.00775DF422",7/19/2016 10:00:00,9/19/2016 20:07:48,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
260,"3DD.00775DF422",6/6/2017 13:20:00,6/6/2017 13:20:00,"LOSTIW","LOSTIW",1,1,1,1,,7/19/2016 0:00:00,"18","Wallowa",3.00,"Up","Upstream"
261,"3DD.00775DFC3E",7/19/2016 10:00:00,11/20/2016 15:46:28,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
262,"3DD.00775DFEE9",7/19/2016 9:05:44,7/19/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
263,"3DD.00775E2491",7/19/2016 10:00:00,7/19/2016 14:38:48,"LGRLDR","GRA",1,1,1,1,,7/19/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
264,"3DD.00775D30AF",7/20/2016 10:00:00,7/20/2016 14:08:35,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
265,"3DD.00775D345B",7/20/2016 10:00:00,3/22/2017 16:58:50,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
266,"3DD.00775D345B",4/9/2017 17:36:41,4/9/2017 17:36:41,"WR1","WR1",1,1,1,1,,7/20/2016 0:00:00,"18","Wallowa",2.00,"Up","Upstream"
267,"3DD.00775D4C6B",7/20/2016 9:29:06,4/24/2017 7:07:00,"GRA","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
268,"3DD.00775D55A0",7/20/2016 9:55:06,7/20/2016 10:02:17,"GRA","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
269,"3DD.00775D55A0",2/19/2017 5:16:55,2/19/2017 5:16:55,"JOC","JOCB0",1,1,1,1,,7/20/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
270,"3DD.00775D55A0",2/19/2017 5:21:41,2/19/2017 5:21:41,"JOC","JOCA0",1,1,1,1,,7/20/2016 0:00:00,"9","JosephCreek",3.00,"Up","Upstream"
271,"3DD.00775D55A0",4/15/2017 23:28:25,4/15/2017 23:28:25,"JOC","JOCB0",1,1,0,1,,7/20/2016 0:00:00,"9","JosephCreek",2.00,"Down","Downstream"
272,"3DD.00775D570E",7/20/2016 10:00:00,8/12/2016 16:44:13,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
273,"3DD.00775D59BA",7/20/2016 10:00:00,7/20/2016 14:13:57,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
274,"3DD.00775D59BA",5/4/2017 1:57:37,5/4/2017 1:57:37,"LLR","LLRB0",1,1,1,1,,7/20/2016 0:00:00,"25","Lemhi",2.00,"Up","Upstream"
275,"3DD.00775D59BA",5/4/2017 1:58:36,5/4/2017 7:33:11,"LLR","LLRA0",1,1,1,1,,7/20/2016 0:00:00,"25","Lemhi",3.00,"Up","Upstream"
276,"3DD.00775D59BA",5/4/2017 7:33:21,5/4/2017 7:33:37,"LLR","LLRB0",1,1,0,1,,7/20/2016 0:00:00,"25","Lemhi",2.00,"Down","Upstream"
277,"3DD.00775D59BA",5/4/2017 7:33:58,5/4/2017 21:54:40,"LLR","LLRA0",1,1,0,1,,7/20/2016 0:00:00,"25","Lemhi",3.00,"Up","Upstream"
278,"3DD.00775D59BA",5/4/2017 21:55:35,5/4/2017 21:57:58,"LLR","LLRB0",1,1,0,1,,7/20/2016 0:00:00,"25","Lemhi",2.00,"Down","Upstream"
279,"3DD.00775D59BA",5/6/2017 18:38:54,5/6/2017 18:38:54,"LLR","LLRA0",1,1,0,1,,7/20/2016 0:00:00,"25","Lemhi",3.00,"Up","Upstream"
280,"3DD.00775D5AE0",7/20/2016 9:48:13,7/20/2016 10:05:02,"GRA","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
281,"3DD.00775DB0D8",7/20/2016 10:00:00,7/20/2016 14:24:10,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
282,"3DD.00775DB12F",7/20/2016 9:15:35,7/20/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
283,"3DD.00775DB12F",3/2/2017 3:08:22,4/1/2017 11:58:02,"UGR","UGR",1,1,1,1,,7/20/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
284,"3DD.00775DBA63",7/20/2016 10:00:00,7/20/2016 13:55:20,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
285,"3DD.00775DBA63",2/16/2017 12:38:14,2/16/2017 12:38:14,"UGR","UGR",1,1,1,1,,7/20/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
286,"3DD.00775DC7A5",7/20/2016 10:00:00,7/20/2016 12:48:34,"LGRLDR","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
287,"3DD.00775DCACA",7/20/2016 9:03:09,7/20/2016 10:00:00,"GRA","GRA",1,1,1,1,,7/20/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
